PAT,pat,RED,red,IR,ir,TEMP,temp,env,real_imp,img_imp,REAL_IMP,IMG_IMP
,25877,,21866,,-32276,,,,,,,
,25874,,21870,,-32262,,,,,,,
,25872,,21882,,-32259,,,,,,,
,25864,,21878,,-32257,,,,,,,
,25864,,21807,,-32376,,,,,,,
,25865,,21881,,-32240,,,,,,,
,25859,,21891,,-32236,,,,,,,
,25851,,21901,,-32216,,,,,,,
,25843,,21900,,-32198,,,,,,,
,25838,,21904,,-32202,,,,,,,
,25838,,21835,,-32329,,,,,,,
,25850,,21914,,-32190,,,,,,,
,25849,,21924,,-32180,,,,,,,
,25865,,21917,,-32182,,,,,,,
,25865,,21906,,-32203,,,,,,,
,25876,,21894,,-32230,,,,,,,
,25876,,21854,,-32301,,,,,,,
,25888,,21893,,-32265,,,,,,,
,25912,,21877,,-32306,,,,,,,
,25930,,21874,,-32378,,,,,,,
,25931,,21861,,-32434,,,,,,,
,25936,,21835,,-32498,,,,,,,
,25936,,21878,,-32257,,,,,,,
,25946,,21820,,-32561,,,,,,,
,25950,,21804,,-32618,,,,,,,
,25951,,21800,,-32669,,,,,,,
,25952,,21775,,-32721,,,,,,,
,25948,,21781,,-32758,,,,,,,
,25948,,21904,,-32202,,,,,,,
,25951,,21776,,32745,,,,,,,
,25955,,21761,,32738,,,,,,,
,25953,,21776,,32710,,,,,,,
,25958,,21772,,32703,,,,,,,
,25958,,21772,,32697,,,,,,,
,25958,,21894,,-32230,,,,,,,
,25962,,21785,,32696,,,,,,,
,25954,,21786,,32710,,,,,,,
,25957,,21785,,32717,,,,,,,
,25945,,21794,,32729,,,,,,,
,25943,,21805,,32726,,,,,,,
,25943,,21835,,-32498,,,,,,,
,25942,,21818,,32757,,,,,,,
,25932,,21825,,32765,,,,,,,
,25937,,21831,,-32754,,,,,,,
,25947,,21831,,-32741,,,,,,,
,25942,,21845,,-32733,,,,,,,
,25942,,21781,,-32758,,,,,,,
,25945,,21850,,-32726,,,,,,,
,25948,,21855,,-32709,,,,,,,
,25939,,21866,,-32700,,,,,,,
,25938,,21868,,-32688,,,,,,,
,25945,,21870,,-32692,,,,,,,
,25945,,21772,,32697,,,,,,,
,25956,,21876,,-32698,,,,,,,
,25959,,21877,,-32688,,,,,,,
,25973,,21886,,-32687,,,,,,,
,25974,,21884,,-32689,,,,,,,
,25975,,21882,,-32683,,,,,,,
,25975,,21805,,32726,,,,,,,
,25972,,21898,,-32687,,,,,,,
,25957,,21891,,90,,,,,,,
,25965,,21825,,32765,,,,,,,
,25963,,21901,,-32683,,,,,,,
,25965,,21901,,-32680,,,,,,,
,25965,,21914,,-32686,,,,,,,
,25972,,21845,,-32733,,,,,,,
,25976,,21913,,-32664,,,,,,,
,25979,,21914,,-32658,,,,,,,
,25962,,21921,,-32645,,,,,,,
,25953,,21928,,-32636,,,,,,,
,25953,,21942,,-32623,,,,,,,
,25955,,21870,,-32692,,,,,,,
,25946,,21940,,-32607,,,,,,,
,25945,,21951,,-32604,,,,,,,
,25945,,21948,,-32600,,,,,,,
,25939,,21947,,-32582,,,,,,,
,25939,,21957,,-32578,,,,,,,
,25942,,21882,,-32683,,,,,,,
,25926,,21970,,-32567,,,,,,,
,25937,,21974,,-32557,,,,,,,
,25927,,21979,,-32536,,,,,,,
,25931,,21988,,-32511,,,,,,,
,25931,,21987,,-32511,,,,,,,
,25939,,21914,,-32686,,,,,,,
,25933,,21992,,-32487,,,,,,,
,25940,,22005,,-32473,,,,,,,
,25938,,22004,,-32468,,,,,,,
,25940,,22018,,-32462,,,,,,,
,25940,,22014,,-32456,,,,,,,
,25935,,21942,,-32623,,,,,,,
,25927,,22028,,-32432,,,,,,,
,25922,,22027,,-32418,,,,,,,
,25923,,22033,,-32408,,,,,,,
,25921,,22034,,-32408,,,,,,,
,25921,,22049,,-32388,,,,,,,
,25926,,21957,,-32578,,,,,,,
,25924,,22056,,-32384,,,,,,,
,25925,,22060,,-32376,,,,,,,
,25924,,22058,,-32338,,,,,,,
,25925,,22052,,-32342,,,,,,,
,25925,,21988,,-32511,,,,,,,
,25922,,22057,,-32325,,,,,,,
,25925,,22070,,-32328,,,,,,,
,25927,,22075,,-32303,,,,,,,
,25927,,22087,,-32263,,,,,,,
,25925,,22081,,-32273,,,,,,,
,25925,,22018,,-32462,,,,,,,
,25921,,22089,,-32277,,,,,,,
,25914,,22104,,-32253,,,,,,,
,25908,,22105,,-32245,,,,,,,
,25899,,22115,,-32237,,,,,,,
,25892,,22106,,-32204,,,,,,,
,25892,,22034,,-32408,,,,,,,
,25900,,22111,,-32212,,,,,,,
,25890,,22108,,-32190,,,,,,,
,25904,,22125,,-32174,,,,,,,
,25901,,22127,,-32162,,,,,,,
,25879,,22131,,-32159,,,,,,,
,25879,,22052,,-32342,,,,,,,
,25871,,22140,,-32137,,,,,,,
,25860,,22135,,-32123,,,,,,,
,25859,,22156,,-32117,,,,,,,
,25855,,22153,,-32105,,,,,,,
,25854,,22160,,-32081,,,,,,,
,25854,,22081,,-32273,,,,,,,
,25848,,22156,,-32065,,,,,,,
,25852,,22158,,-32053,,,,,,,
,25862,,22168,,-32042,,,,,,,
,25865,,22164,,-32046,,,,,,,
,25872,,22161,,-32052,,,,,,,
,25872,,22106,,-32204,,,,,,,
,25889,,22162,,-32076,,,,,,,
,25901,,22152,,-32103,,,,,,,
,25922,,22139,,-32135,,,,,,,
,25941,,22131,,-32176,,,,,,,
,25949,,22103,,-32253,,,,,,,
,25949,,22131,,-32159,,,,,,,
,25961,,22092,,-32308,,,,,,,
,25964,,22070,,-32349,,,,,,,
,25974,,22064,,-32389,,,,,,,
,25968,,22054,,-32446,,,,,,,
,25954,,22048,,-32499,,,,,,,
,25954,,22160,,-32081,,,,,,,
,25958,,22047,,-32517,,,,,,,
,25961,,22044,,-32527,,,,,,,
,25964,,22037,,-32535,,,,,,,
,25965,,22034,,-32545,,,,,,,
,25959,,22034,,-32560,,,,,,,
,25959,,22161,,-32052,,,,,,,
,25964,,22039,,-32562,,,,,,,
,25960,,22044,,-32556,,,,,,,
,25963,,22039,,-32558,,,,,,,
,25949,,22046,,-32552,,,,,,,
,25932,,22055,,-32554,,,,,,,
,25932,,22103,,-32253,,,,,,,
,25930,,22050,,-32541,,,,,,,
,25933,,22057,,-32524,,,,,,,
,25921,,22069,,-32514,,,,,,,
,25927,,22072,,-32502,,,,,,,
,25932,,22081,,-32486,,,,,,,
,25932,,22048,,-32499,,,,,,,
,25924,,22079,,-32473,,,,,,,
,25919,,22085,,-32451,,,,,,,
,25922,,22096,,-32455,,,,,,,
,25919,,22098,,-32421,,,,,,,
,25915,,22101,,-32412,,,,,,,
,25915,,22034,,-32560,,,,,,,
,25925,,22104,,-32401,,,,,,,
,25933,,22103,,-32406,,,,,,,
,25944,,22112,,-32399,,,,,,,
,25943,,22119,,-32396,,,,,,,
,25945,,22126,,-32387,,,,,,,
,25945,,22055,,-32554,,,,,,,
,25947,,22107,,-32372,,,,,,,
,25947,,22119,,-32371,,,,,,,
,25945,,22125,,-32349,,,,,,,
,25927,,22123,,-32335,,,,,,,
,25937,,22131,,-32339,,,,,,,
,25937,,22081,,-32486,,,,,,,
,25931,,22144,,-32316,,,,,,,
,25940,,22142,,-32305,,,,,,,
,25941,,22145,,-32292,,,,,,,
,25933,,22147,,-32280,,,,,,,
,25928,,22160,,-32284,,,,,,,
,25928,,22101,,-32412,,,,,,,
,25926,,22169,,-32270,,,,,,,
,25930,,22104,,-32401,,,,,,,
,25928,,22167,,-32248,,,,,,,
,25935,,22164,,-32217,,,,,,,
,25925,,22177,,-32199,,,,,,,
,25925,,22191,,-32197,,,,,,,
,25931,,22126,,-32387,,,,,,,
,25927,,22191,,-32181,,,,,,,
,25927,,22191,,-32170,,,,,,,
,25933,,22196,,-32156,,,,,,,
,25923,,22202,,-32135,,,,,,,
,25923,,22204,,-32120,,,,,,,
,25922,,22131,,-32339,,,,,,,
,25916,,22201,,-32108,,,,,,,
,25921,,22207,,-32090,,,,,,,
,25920,,22216,,-32086,,,,,,,
,25914,,22225,,-32072,,,,,,,
,25914,,22231,,-32048,,,,,,,
,25909,,22160,,-32284,,,,,,,
,25919,,22238,,-32033,,,,,,,
,25918,,22227,,-32007,,,,,,,
,25918,,22239,,-31990,,,,,,,
,25912,,22251,,-31979,,,,,,,
,25912,,22253,,-31971,,,,,,,
,25904,,22191,,-32197,,,,,,,
,25892,,22253,,-31957,,,,,,,
,25894,,22264,,-31943,,,,,,,
,25884,,22269,,-31923,,,,,,,
,25886,,22269,,-31914,,,,,,,
,25886,,22263,,-31893,,,,,,,
,25879,,22204,,-32120,,,,,,,
,25884,,22278,,-31890,,,,,,,
,25887,,22276,,-31862,,,,,,,
,25883,,22275,,-31854,,,,,,,
,25874,,22289,,-31849,,,,,,,
,25874,,22293,,-31821,,,,,,,
,25880,,22231,,-32048,,,,,,,
,25871,,22293,,-31806,,,,,,,
,25878,,22311,,-31790,,,,,,,
,25878,,22299,,-31787,,,,,,,
,25862,,22304,,-31773,,,,,,,
,25862,,22251,,-31979,,,,,,,
,25856,,22304,,-31773,,,,,,,
,25860,,22318,,-31741,,,,,,,
,25868,,22310,,-31719,,,,,,,
,25860,,22337,,-31713,,,,,,,
,25849,,22317,,-31692,,,,,,,
,25849,,22269,,-31914,,,,,,,
,25850,,22324,,-31684,,,,,,,
,25840,,22328,,-31670,,,,,,,
,25847,,22336,,-31643,,,,,,,
,25837,,22334,,-31637,,,,,,,
,25833,,22344,,-31635,,,,,,,
,25833,,22289,,-31849,,,,,,,
,25840,,22350,,-31608,,,,,,,
,25847,,22354,,-31611,,,,,,,
,25841,,22355,,-31583,,,,,,,
,25849,,22353,,-31595,,,,,,,
,25852,,22358,,-31593,,,,,,,
,25852,,22304,,-31773,,,,,,,
,25867,,22345,,-31588,,,,,,,
,25885,,22347,,-31622,,,,,,,
,25898,,22347,,-31628,,,,,,,
,25906,,22342,,-31650,,,,,,,
,25903,,22332,,-31665,,,,,,,
,25903,,22317,,-31692,,,,,,,
,25908,,22336,,-31695,,,,,,,
,25928,,22304,,-31708,,,,,,,
,25921,,22307,,-31740,,,,,,,
,25925,,22308,,-31753,,,,,,,
,25927,,22297,,-31761,,,,,,,
,25927,,22344,,-31635,,,,,,,
,25945,,22299,,-31777,,,,,,,
,25933,,22292,,-31782,,,,,,,
,25936,,22289,,-31796,,,,,,,
,25923,,22307,,-31793,,,,,,,
,25913,,22292,,-31802,,,,,,,
,25913,,22358,,-31593,,,,,,,
,25923,,22289,,-31783,,,,,,,
,25921,,22301,,-31783,,,,,,,
,25921,,22300,,-31779,,,,,,,
,25927,,22305,,-31775,,,,,,,
,25920,,22291,,-31762,,,,,,,
,25920,,22332,,-31665,,,,,,,
,25911,,22296,,-31755,,,,,,,
,25903,,22305,,-31761,,,,,,,
,25905,,22302,,-31747,,,,,,,
,25903,,22311,,-31736,,,,,,,
,25913,,22313,,-31734,,,,,,,
,25913,,22297,,-31761,,,,,,,
,25913,,22319,,-31739,,,,,,,
,25914,,22318,,-31718,,,,,,,
,25908,,22317,,-31715,,,,,,,
,25909,,22314,,-31716,,,,,,,
,25906,,22324,,-31711,,,,,,,
,25906,,22292,,-31802,,,,,,,
,25905,,22317,,-31699,,,,,,,
,25905,,22321,,-31704,,,,,,,
,25912,,22321,,-31692,,,,,,,
,25912,,22319,,-31685,,,,,,,
,25912,,22326,,-31684,,,,,,,
,25912,,22291,,-31762,,,,,,,
,25910,,22325,,-31675,,,,,,,
,25916,,22332,,-31663,,,,,,,
,25912,,22339,,-31661,,,,,,,
,25913,,22333,,-31659,,,,,,,
,25912,,22343,,-31653,,,,,,,
,25912,,22313,,-31734,,,,,,,
,25914,,22336,,-31629,,,,,,,
,25916,,22336,,-31629,,,,,,,
,25918,,22349,,-31615,,,,,,,
,25919,,22348,,-31608,,,,,,,
,25918,,22340,,-31605,,,,,,,
,25918,,22324,,-31711,,,,,,,
,25917,,22342,,-31594,,,,,,,
,25914,,22348,,-31584,,,,,,,
,25912,,22355,,-31576,,,,,,,
,25909,,22371,,-31546,,,,,,,
,25922,,22357,,-31552,,,,,,,
,25922,,22326,,-31684,,,,,,,
,25917,,22366,,-31540,,,,,,,
,25915,,22373,,-31533,,,,,,,
,25902,,22373,,-31514,,,,,,,
,25905,,22373,,-31508,,,,,,,
,25904,,22383,,-31495,,,,,,,
,25904,,22343,,-31653,,,,,,,
,25904,,22343,,-31653,,,,,,,
,25904,,22375,,-31481,,,,,,,
,25911,,22379,,-31457,,,,,,,
,25903,,22387,,-31470,,,,,,,
,25900,,22391,,-31436,,,,,,,
,25900,,22392,,-31427,,,,,,,
,25892,,22340,,-31605,,,,,,,
,25885,,22392,,-31423,,,,,,,
,25877,,22396,,-31414,,,,,,,
,25877,,22400,,-31403,,,,,,,
,25866,,22402,,-31394,,,,,,,
,25866,,22406,,-31390,,,,,,,
,25874,,22357,,-31552,,,,,,,
,25874,,22400,,-31381,,,,,,,
,25868,,22404,,-31371,,,,,,,
,25852,,22411,,-31357,,,,,,,
,25843,,22416,,-31341,,,,,,,
,25843,,22420,,-31339,,,,,,,
,25839,,22383,,-31495,,,,,,,
,25845,,22417,,-31314,,,,,,,
,25842,,22428,,-31319,,,,,,,
,25838,,22421,,-31302,,,,,,,
,25833,,22425,,-31302,,,,,,,
,25833,,22421,,-31295,,,,,,,
,25835,,22392,,-31427,,,,,,,
,25828,,22438,,-31285,,,,,,,
,25827,,22431,,-31281,,,,,,,
,25820,,22431,,-31268,,,,,,,
,25828,,22443,,-31260,,,,,,,
,25828,,22451,,-31238,,,,,,,
,25822,,22406,,-31390,,,,,,,
,25821,,22452,,-31233,,,,,,,
,25829,,22453,,-31224,,,,,,,
,25828,,22457,,-31217,,,,,,,
,25817,,22457,,-31197,,,,,,,
,25817,,22456,,-31206,,,,,,,
,25808,,22420,,-31339,,,,,,,
,25809,,22468,,-31188,,,,,,,
,25803,,22471,,-31189,,,,,,,
,25804,,22466,,-31169,,,,,,,
,25796,,22475,,-31169,,,,,,,
,25796,,22425,,-31302,,,,,,,
,25797,,22483,,-31146,,,,,,,
,25806,,22469,,-31149,,,,,,,
,25813,,22482,,-31127,,,,,,,
,25820,,22470,,-31145,,,,,,,
,25828,,22472,,-31164,,,,,,,
,25828,,22443,,-31260,,,,,,,
,25846,,22461,,-31181,,,,,,,
,25876,,22465,,-31185,,,,,,,
,25878,,22457,,-31200,,,,,,,
,25880,,22454,,-31205,,,,,,,
,25875,,22442,,-31221,,,,,,,
,25875,,22457,,-31197,,,,,,,
,25874,,22447,,-31236,,,,,,,
,25877,,22440,,-31245,,,,,,,
,25882,,22442,,-31259,,,,,,,
,25882,,22435,,-31276,,,,,,,
,25874,,22428,,-31275,,,,,,,
,25874,,22475,,-31169,,,,,,,
,25875,,22425,,-31259,,,,,,,
,25875,,22432,,-31277,,,,,,,
,25874,,22427,,-31283,,,,,,,
,25874,,22435,,-31270,,,,,,,
,25870,,22427,,-31271,,,,,,,
,25870,,22472,,-31164,,,,,,,
,25871,,22429,,-31275,,,,,,,
,25870,,22428,,-31257,,,,,,,
,25875,,22429,,-31258,,,,,,,
,25870,,22443,,-31243,,,,,,,
,25859,,22438,,-31241,,,,,,,
,25859,,22442,,-31221,,,,,,,
,25874,,22432,,-31244,,,,,,,
,25868,,22440,,-31226,,,,,,,
,25864,,22446,,-31227,,,,,,,
,25860,,22444,,-31218,,,,,,,
,25858,,22446,,-31225,,,,,,,
,25858,,22428,,-31275,,,,,,,
,25858,,22451,,-31221,,,,,,,
,25852,,22437,,-31216,,,,,,,
,25861,,22440,,-31211,,,,,,,
,25859,,22446,,-31215,,,,,,,
,25862,,22433,,-31196,,,,,,,
,25862,,22427,,-31271,,,,,,,
,25855,,22426,,-31224,,,,,,,
,25855,,22436,,-31203,,,,,,,
,25861,,22438,,-31206,,,,,,,
,25865,,22440,,-31201,,,,,,,
,25865,,22438,,-31193,,,,,,,
,25865,,22438,,-31241,,,,,,,
,25869,,22443,,-31197,,,,,,,
,25851,,22438,,-31204,,,,,,,
,25859,,22443,,-31183,,,,,,,
,25854,,22451,,-31190,,,,,,,
,25853,,22444,,-31185,,,,,,,
,25853,,22446,,-31225,,,,,,,
,25855,,22441,,-31177,,,,,,,
,25854,,22449,,-31163,,,,,,,
,25859,,22452,,-31176,,,,,,,
,25860,,22451,,-31151,,,,,,,
,25856,,22453,,-31150,,,,,,,
,25856,,22433,,-31196,,,,,,,
,25866,,22451,,-31142,,,,,,,
,25857,,22455,,-31159,,,,,,,
,25862,,22448,,-31131,,,,,,,
,25854,,22454,,-31121,,,,,,,
,25847,,22452,,-31121,,,,,,,
,25847,,22438,,-31193,,,,,,,
,25857,,22456,,-31125,,,,,,,
,25861,,22456,,-31098,,,,,,,
,25858,,22463,,-31104,,,,,,,
,25853,,22467,,-31092,,,,,,,
,25864,,22462,,-31092,,,,,,,
,25864,,22444,,-31185,,,,,,,
,25847,,22468,,-31077,,,,,,,
,25843,,22472,,-31094,,,,,,,
,25845,,22475,,-31070,,,,,,,
,25846,,22480,,-31070,,,,,,,
,25866,,22474,,-31060,,,,,,,
,25866,,22453,,-31150,,,,,,,
,25873,,22480,,-31052,,,,,,,
,25878,,22483,,-31042,,,,,,,
,25879,,22479,,-31017,,,,,,,
,25870,,22486,,-31033,,,,,,,
,25859,,22491,,-31034,,,,,,,
,25859,,22452,,-31121,,,,,,,
,25859,,22452,,-31121,,,,,,,
,25852,,22483,,-31022,,,,,,,
,25859,,22491,,-31010,,,,,,,
,25867,,22494,,-31008,,,,,,,
,25858,,22488,,-30995,,,,,,,
,25858,,22485,,-30990,,,,,,,
,25865,,22462,,-31092,,,,,,,
,25847,,22495,,-30976,,,,,,,
,25844,,22507,,-30969,,,,,,,
,25849,,22510,,-30966,,,,,,,
,25840,,22501,,-30968,,,,,,,
,25840,,22502,,-30955,,,,,,,
,25844,,22474,,-31060,,,,,,,
,25845,,22508,,-30948,,,,,,,
,25839,,22501,,-30939,,,,,,,
,25846,,22519,,-30936,,,,,,,
,25835,,22523,,-30933,,,,,,,
,25835,,22515,,-30921,,,,,,,
,25827,,22491,,-31034,,,,,,,
,25824,,22525,,-30904,,,,,,,
,25818,,22521,,-30905,,,,,,,
,25829,,22532,,-30890,,,,,,,
,25824,,22523,,-30889,,,,,,,
,25824,,22528,,-30879,,,,,,,
,25827,,22485,,-30990,,,,,,,
,25820,,22526,,-30876,,,,,,,
,25819,,22538,,-30871,,,,,,,
,25807,,22537,,-30865,,,,,,,
,25805,,22542,,-30854,,,,,,,
,25805,,22548,,-30843,,,,,,,
,25818,,22502,,-30955,,,,,,,
,25833,,22540,,-30836,,,,,,,
,25850,,22543,,-30865,,,,,,,
,25876,,22531,,-30878,,,,,,,
,25891,,22531,,-30860,,,,,,,
,25891,,22524,,-30889,,,,,,,
,25885,,22515,,-30921,,,,,,,
,25904,,22516,,-30911,,,,,,,
,25899,,22514,,-30914,,,,,,,
,25905,,22515,,-30950,,,,,,,
,25922,,22507,,-30956,,,,,,,
,25922,,22523,,-30889,,,,,,,
,25924,,22495,,-30962,,,,,,,
,25918,,22504,,-30976,,,,,,,
,25911,,22498,,-30974,,,,,,,
,25906,,22492,,-30969,,,,,,,
,25918,,22506,,-30976,,,,,,,
,25918,,22542,,-30854,,,,,,,
,25921,,22502,,-30984,,,,,,,
,25915,,22502,,-30979,,,,,,,
,25905,,22494,,-30973,,,,,,,
,25899,,22499,,-30970,,,,,,,
,25890,,22491,,-30968,,,,,,,
,25890,,22531,,-30860,,,,,,,
,25880,,22505,,-30963,,,,,,,
,25880,,22499,,-30967,,,,,,,
,25883,,22499,,-30963,,,,,,,
,25882,,22495,,-30971,,,,,,,
,25881,,22496,,-30961,,,,,,,
,25881,,22507,,-30956,,,,,,,
,25871,,22498,,-30964,,,,,,,
,25862,,22496,,-30951,,,,,,,
,25871,,22508,,-30959,,,,,,,
,25863,,22501,,-30943,,,,,,,
,25862,,22493,,-30951,,,,,,,
,25862,,22506,,-30976,,,,,,,
,25876,,22508,,-30951,,,,,,,
,25881,,22507,,-30945,,,,,,,
,25882,,22497,,-30943,,,,,,,
,25894,,22503,,-30952,,,,,,,
,25877,,22503,,-30951,,,,,,,
,25877,,22491,,-30968,,,,,,,
,25873,,22499,,-30958,,,,,,,
,25874,,22494,,-30947,,,,,,,
,25880,,22504,,-30948,,,,,,,
,25884,,22500,,-30950,,,,,,,
,25879,,22495,,-30950,,,,,,,
,25879,,22496,,-30961,,,,,,,
,25895,,22501,,-30938,,,,,,,
,25891,,22495,,-30950,,,,,,,
,25886,,22489,,-30938,,,,,,,
,25875,,22495,,-30938,,,,,,,
,25878,,22489,,-30943,,,,,,,
,25878,,22493,,-30951,,,,,,,
,25881,,22504,,-30928,,,,,,,
,25885,,22494,,-30943,,,,,,,
,25885,,22490,,-30927,,,,,,,
,25882,,22500,,-30919,,,,,,,
,25872,,22500,,-30920,,,,,,,
,25872,,22503,,-30951,,,,,,,
,25865,,22500,,-30918,,,,,,,
,25863,,22502,,-30919,,,,,,,
,25860,,22506,,-30921,,,,,,,
,25864,,22510,,-30911,,,,,,,
,25863,,22509,,-30922,,,,,,,
,25863,,22495,,-30950,,,,,,,
,25867,,22512,,-30893,,,,,,,
,25874,,22504,,-30894,,,,,,,
,25869,,22512,,-30888,,,,,,,
,25869,,22517,,-30889,,,,,,,
,25864,,22514,,-30885,,,,,,,
,25864,,22489,,-30943,,,,,,,
,25859,,22510,,-30882,,,,,,,
,25856,,22510,,-30888,,,,,,,
,25856,,22517,,-30878,,,,,,,
,25861,,22520,,-30867,,,,,,,
,25864,,22513,,-30872,,,,,,,
,25864,,22500,,-30920,,,,,,,
,25865,,22518,,-30861,,,,,,,
,25858,,22517,,-30871,,,,,,,
,25850,,22525,,-30852,,,,,,,
,25857,,22527,,-30845,,,,,,,
,25848,,22521,,-30842,,,,,,,
,25848,,22509,,-30922,,,,,,,
,25847,,22522,,-30841,,,,,,,
,25854,,22530,,-30835,,,,,,,
,25861,,22524,,-30834,,,,,,,
,25860,,22530,,-30811,,,,,,,
,25854,,22525,,-30823,,,,,,,
,25854,,22514,,-30885,,,,,,,
,25852,,22535,,-30809,,,,,,,
,25851,,22523,,-30812,,,,,,,
,25844,,22534,,-30804,,,,,,,
,25848,,22529,,-30810,,,,,,,
,25849,,22520,,-30867,,,,,,,
,25849,,22544,,-30796,,,,,,,
,25849,,22513,,-30872,,,,,,,
,25847,,22545,,-30790,,,,,,,
,25851,,22543,,-30783,,,,,,,
,25841,,22549,,-30776,,,,,,,
,25835,,22546,,-30777,,,,,,,
,25835,,22546,,-30759,,,,,,,
,25821,,22521,,-30842,,,,,,,
,25822,,22552,,-30769,,,,,,,
,25835,,22547,,-30773,,,,,,,
,25846,,22548,,-30777,,,,,,,
,25857,,22540,,-30783,,,,,,,
,25857,,22528,,-30804,,,,,,,
,25869,,22525,,-30823,,,,,,,
,25876,,22531,,-30800,,,,,,,
,25867,,22526,,-30816,,,,,,,
,25876,,22512,,-30831,,,,,,,
,25880,,22511,,-30846,,,,,,,
,25880,,22515,,-30848,,,,,,,
,25891,,22544,,-30796,,,,,,,
,25886,,22503,,-30874,,,,,,,
,25895,,22511,,-30882,,,,,,,
,25879,,22512,,-30889,,,,,,,
,25878,,22506,,-30899,,,,,,,
,25878,,22520,,-30883,,,,,,,
,25875,,22546,,-30759,,,,,,,
,25872,,22504,,-30891,,,,,,,
,25875,,22506,,-30891,,,,,,,
,25870,,22499,,-30903,,,,,,,
,25873,,22507,,-30889,,,,,,,
,25873,,22509,,-30886,,,,,,,
,25857,,22528,,-30804,,,,,,,
,25844,,22503,,-30898,,,,,,,
,25855,,22514,,-30890,,,,,,,
,25850,,22508,,-30892,,,,,,,
,25842,,22511,,-30884,,,,,,,
,25842,,22511,,-30846,,,,,,,
,25840,,22509,,-30881,,,,,,,
,25842,,22513,,-30869,,,,,,,
,25831,,22514,,-30871,,,,,,,
,25831,,22518,,-30852,,,,,,,
,25819,,22505,,-30866,,,,,,,
,25819,,22506,,-30899,,,,,,,
,25821,,22502,,-30859,,,,,,,
,25827,,22504,,-30861,,,,,,,
,25837,,22502,,-30866,,,,,,,
,25845,,22505,,-30870,,,,,,,
,25842,,22504,,-30872,,,,,,,
,25842,,22507,,-30889,,,,,,,
,25840,,22503,,-30867,,,,,,,
,25842,,22499,,-30867,,,,,,,
,25843,,22504,,-30868,,,,,,,
,25839,,22498,,-30882,,,,,,,
,25842,,22505,,-30874,,,,,,,
,25842,,22511,,-30884,,,,,,,
,25844,,22501,,-30871,,,,,,,
,25837,,22501,,-30866,,,,,,,
,25848,,22503,,-30860,,,,,,,
,25846,,22504,,-30842,,,,,,,
,25834,,22496,,-30855,,,,,,,
,25834,,22505,,-30866,,,,,,,
,25833,,22507,,-30844,,,,,,,
,25831,,22500,,-30858,,,,,,,
,25827,,22512,,-30871,,,,,,,
,25833,,22510,,-30844,,,,,,,
,25833,,22500,,-30853,,,,,,,
,25833,,22504,,-30872,,,,,,,
,25833,,22502,,-30835,,,,,,,
,25822,,22502,,-30855,,,,,,,
,25826,,22511,,-30826,,,,,,,
,25827,,22513,,-30831,,,,,,,
,25816,,22507,,-30836,,,,,,,
,25816,,22505,,-30874,,,,,,,
,25815,,22514,,-30841,,,,,,,
,25821,,22512,,-30836,,,,,,,
,25821,,22517,,-30816,,,,,,,
,25829,,22504,,-30820,,,,,,,
,25827,,22513,,-30814,,,,,,,
,25827,,22496,,-30855,,,,,,,
,25828,,22516,,-30806,,,,,,,
,25825,,22511,,-30812,,,,,,,
,25830,,22518,,-30793,,,,,,,
,25830,,22527,,-30797,,,,,,,
,25831,,22523,,-30807,,,,,,,
,25831,,22500,,-30853,,,,,,,
,25830,,22520,,-30803,,,,,,,
,25835,,22521,,-30782,,,,,,,
,25832,,22523,,-30784,,,,,,,
,25832,,22518,,-30778,,,,,,,
,25829,,22521,,-30779,,,,,,,
,25829,,22507,,-30836,,,,,,,
,25819,,22515,,-30762,,,,,,,
,25823,,22517,,-30776,,,,,,,
,25824,,22531,,-30753,,,,,,,
,25825,,22527,,-30750,,,,,,,
,25819,,22522,,-30741,,,,,,,
,25819,,22513,,-30814,,,,,,,
,25825,,22521,,-30744,,,,,,,
,25834,,22522,,-30732,,,,,,,
,25820,,22532,,-30747,,,,,,,
,25819,,22532,,-30735,,,,,,,
,25813,,22541,,-30724,,,,,,,
,25813,,22523,,-30807,,,,,,,
,25809,,22540,,-30714,,,,,,,
,25815,,22546,,-30730,,,,,,,
,25819,,22542,,-30716,,,,,,,
,25820,,22550,,-30728,,,,,,,
,25816,,22537,,-30711,,,,,,,
,25816,,22521,,-30779,,,,,,,
,25816,,22539,,-30701,,,,,,,
,25825,,22534,,-30721,,,,,,,
,25837,,22532,,-30732,,,,,,,
,25849,,22534,,-30759,,,,,,,
,25870,,22524,,-30771,,,,,,,
,25870,,22522,,-30741,,,,,,,
,25886,,22526,,-30783,,,,,,,
,25896,,22513,,-30786,,,,,,,
,25904,,22509,,-30800,,,,,,,
,25901,,22506,,-30809,,,,,,,
,25901,,22498,,-30851,,,,,,,
,25901,,22541,,-30724,,,,,,,
,25898,,22499,,-30858,,,,,,,
,25904,,22491,,-30860,,,,,,,
,25907,,22494,,-30870,,,,,,,
,25904,,22542,,-30716,,,,,,,
,25907,,22488,,-30886,,,,,,,
,25907,,22486,,-30884,,,,,,,
,25904,,22537,,-30711,,,,,,,
,25902,,22488,,-30890,,,,,,,
,25889,,22484,,-30913,,,,,,,
,25884,,22480,,-30889,,,,,,,
,25879,,22483,,-30891,,,,,,,
,25879,,22486,,-30888,,,,,,,
,25872,,22524,,-30771,,,,,,,
,25879,,22482,,-30878,,,,,,,
,25874,,22479,,-30891,,,,,,,
