pat,red,ir,real_imp,img_imp,temp,env
22357,19750.0,30754.0,48892.0,3928.0,,
22342,19764.0,30767.0,48901.0,3936.0,,
22360,19759.0,30760.0,48906.0,3911.0,,
22360,19763.0,30750.0,48910.0,3921.0,,
22360,19753.0,30750.0,48898.0,3938.0,,
22358,19758.0,30763.0,48912.0,3905.0,,
22392,19757.0,30764.0,48921.0,3974.0,,
22381,19757.0,30756.0,48908.0,3929.0,,
22381,19760.0,30760.0,48902.0,3934.0,,
22391,19757.0,30753.0,48903.0,3974.0,,
22396,19756.0,30763.0,48894.0,3916.0,,
22382,19750.0,30765.0,48900.0,3895.0,,
22382,19752.0,30772.0,48903.0,3937.0,,
22391,19748.0,30748.0,48889.0,3919.0,,
22386,19751.0,30737.0,48915.0,3929.0,,
22381,19739.0,30711.0,48915.0,3924.0,,
22381,19735.0,30710.0,48920.0,3959.0,,
22376,19730.0,30705.0,48903.0,3934.0,,
22331,19738.0,30691.0,48886.0,3914.0,,
22370,19733.0,30694.0,48908.0,3927.0,,
22370,19737.0,30703.0,48900.0,3920.0,,
22349,19748.0,30689.0,48900.0,3921.0,,
22342,19747.0,30710.0,48892.0,3932.0,,
22355,19742.0,30680.0,48918.0,3927.0,,
22355,19744.0,30686.0,48913.0,3964.0,,
22345,19737.0,30686.0,48913.0,3931.0,,
22328,19738.0,30688.0,48911.0,3908.0,,
22336,19737.0,30689.0,48920.0,3958.0,,
22336,19740.0,30679.0,48926.0,3974.0,,
22321,19735.0,30694.0,48899.0,3921.0,,
22360,19740.0,30684.0,48894.0,3929.0,,
22363,19741.0,30681.0,48903.0,3932.0,,
22363,19731.0,30693.0,48903.0,3924.0,,
22349,19744.0,30683.0,48915.0,3912.0,,
22356,19729.0,30705.0,48920.0,3962.0,,
22362,19735.0,30680.0,48919.0,3932.0,,
22362,19740.0,30686.0,48914.0,3960.0,,
22339,19733.0,30684.0,48922.0,3961.0,,
22337,19727.0,30680.0,48906.0,3907.0,,
22325,19732.0,30694.0,48890.0,3922.0,,
22325,19728.0,30686.0,48910.0,3944.0,,
22318,19729.0,30689.0,48896.0,3885.0,,
22335,19727.0,30694.0,48910.0,3925.0,,
22319,19726.0,30681.0,48913.0,3966.0,,
22319,19732.0,30684.0,48907.0,3897.0,,
22346,19722.0,30685.0,48924.0,3967.0,,
22354,19727.0,30696.0,48910.0,3919.0,,
22353,19723.0,30687.0,48912.0,3918.0,,
22353,19721.0,30689.0,48906.0,3945.0,,
22352,19712.0,30668.0,48900.0,3911.0,,
22340,19713.0,30685.0,48884.0,3900.0,,
22338,19730.0,30674.0,48908.0,3963.0,,
22338,19719.0,30681.0,48902.0,3956.0,,
22341,19722.0,30678.0,48913.0,3935.0,,
22312,19723.0,30688.0,48920.0,3951.0,,
22336,19720.0,30675.0,48908.0,3951.0,,
22336,19715.0,30675.0,48907.0,3875.0,,
22315,19712.0,30674.0,48902.0,3915.0,,
22321,19718.0,30685.0,48914.0,3929.0,,
22243,19716.0,30676.0,48914.0,3927.0,,
22243,19713.0,30683.0,48910.0,3953.0,,
22306,19711.0,30677.0,48908.0,3929.0,,
22303,19713.0,30681.0,48898.0,3899.0,,
22315,19711.0,30678.0,48909.0,3967.0,,
22315,19705.0,30687.0,48897.0,3923.0,,
22341,19711.0,30680.0,48916.0,3891.0,,
22340,19706.0,30687.0,48912.0,3921.0,,
22342,19708.0,30685.0,48903.0,3904.0,,
22342,19716.0,30693.0,48906.0,3913.0,,
22339,19713.0,30687.0,48911.0,3933.0,,
22341,19715.0,30689.0,48908.0,3968.0,,
22340,19704.0,30687.0,48898.0,3927.0,,
22340,19710.0,30682.0,48899.0,3911.0,,
22347,19708.0,30688.0,48900.0,3917.0,,
22343,19702.0,30684.0,48912.0,3919.0,,
22332,19711.0,30677.0,48913.0,3957.0,,
22332,19718.0,30690.0,48909.0,3916.0,,
22324,19712.0,30695.0,48903.0,3909.0,,
22328,19718.0,30696.0,48909.0,3938.0,,
22329,19714.0,30691.0,48907.0,3912.0,,
22329,19713.0,30691.0,48895.0,3890.0,,
22350,19709.0,30688.0,48908.0,3955.0,,
22356,19708.0,30699.0,48907.0,3964.0,,
22343,19713.0,30686.0,48904.0,3908.0,,
22343,19706.0,30682.0,48910.0,3916.0,,
22341,19701.0,30681.0,48891.0,3913.0,,
22336,19699.0,30679.0,48915.0,3907.0,,
22334,19698.0,30666.0,48916.0,3919.0,,
22334,19702.0,30667.0,48924.0,3968.0,,
22341,19717.0,30657.0,48912.0,3937.0,,
22310,19709.0,30667.0,48891.0,3942.0,,
22330,19712.0,30646.0,48917.0,3957.0,,
22330,19709.0,30660.0,48906.0,3937.0,,
22310,19713.0,30650.0,48903.0,3930.0,,
22320,19707.0,30662.0,48895.0,3931.0,,
22306,19712.0,30656.0,48921.0,3930.0,,
22306,19711.0,30659.0,48926.0,3960.0,,
22303,19704.0,30649.0,48903.0,3908.0,,
22279,19720.0,30654.0,48900.0,3901.0,,
22324,19714.0,30654.0,48912.0,3979.0,,
22324,19713.0,30666.0,48914.0,3961.0,,
22325,19715.0,30651.0,48888.0,3922.0,,
22317,19721.0,30644.0,48900.0,3939.0,,
22318,19708.0,30636.0,48889.0,3924.0,,
22318,19700.0,30655.0,48888.0,3891.0,,
22316,19709.0,30635.0,48911.0,3958.0,,
22323,19706.0,30650.0,48902.0,3946.0,,
22303,19705.0,30645.0,48904.0,3875.0,,
22303,19703.0,30656.0,48895.0,3916.0,,
22317,19703.0,30648.0,48913.0,3957.0,,
22311,19700.0,30645.0,48890.0,3894.0,,
22286,19700.0,30645.0,48893.0,3956.0,,
22286,19700.0,30646.0,48903.0,3944.0,,
22289,19699.0,30662.0,48902.0,3945.0,,
22280,19702.0,30655.0,48920.0,3925.0,,
22285,19701.0,30644.0,48910.0,3951.0,,
22285,19701.0,30650.0,48904.0,3906.0,,
22335,19701.0,30650.0,48919.0,3955.0,,
22323,19697.0,30662.0,48909.0,3963.0,,
22318,19698.0,30644.0,48898.0,3882.0,,
22318,19705.0,30655.0,48894.0,3921.0,,
22329,19696.0,30653.0,48901.0,3923.0,,
22316,19697.0,30651.0,48897.0,3921.0,,
22313,19692.0,30646.0,48905.0,3961.0,,
22313,19705.0,30641.0,48894.0,3932.0,,
22306,19694.0,30645.0,48900.0,3885.0,,
22286,19697.0,30643.0,48902.0,3916.0,,
22300,19697.0,30656.0,48904.0,3964.0,,
22300,19695.0,30645.0,48884.0,3869.0,,
22210,19682.0,30653.0,48893.0,3944.0,,
22282,19683.0,30644.0,48898.0,3924.0,,
22282,19694.0,30640.0,48875.0,3915.0,,
22282,19677.0,30629.0,48882.0,3927.0,,
22270,19684.0,30640.0,48900.0,3970.0,,
22301,19686.0,30647.0,48893.0,3900.0,,
22306,19693.0,30633.0,48904.0,3956.0,,
22306,19682.0,30638.0,48897.0,3963.0,,
22315,19685.0,30641.0,48887.0,3914.0,,
22314,19678.0,30634.0,48906.0,3967.0,,
22308,19688.0,30644.0,48895.0,3911.0,,
22308,19692.0,30650.0,48882.0,3915.0,,
22315,19681.0,30631.0,48888.0,3934.0,,
22338,19688.0,30641.0,48904.0,3973.0,,
22281,19683.0,30638.0,48885.0,3893.0,,
22281,19684.0,30639.0,48890.0,3924.0,,
22326,19693.0,30644.0,48904.0,3966.0,,
22264,19684.0,30650.0,48900.0,3878.0,,
22321,19683.0,30648.0,48905.0,3932.0,,
22321,19687.0,30639.0,48899.0,3923.0,,
22304,19679.0,30636.0,48897.0,3898.0,,
22296,19687.0,30634.0,48892.0,3926.0,,
22337,19685.0,30641.0,48893.0,3913.0,,
22337,19679.0,30647.0,48888.0,3897.0,,
22337,19681.0,30626.0,48897.0,3916.0,,
22326,19675.0,30620.0,48895.0,3939.0,,
22320,19675.0,30603.0,48883.0,3839.0,,
22320,19668.0,30603.0,48910.0,3954.0,,
22324,19682.0,30600.0,48898.0,3920.0,,
22327,19673.0,30569.0,48890.0,3880.0,,
22326,19668.0,30580.0,48909.0,3931.0,,
22326,19680.0,30570.0,48921.0,3907.0,,
22305,19672.0,30568.0,48887.0,3895.0,,
22300,19681.0,30561.0,48906.0,3927.0,,
22321,19677.0,30561.0,48908.0,3973.0,,
22321,19672.0,30567.0,48886.0,3876.0,,
22289,19679.0,30557.0,48909.0,3920.0,,
22293,19680.0,30559.0,48911.0,3962.0,,
22301,19678.0,30557.0,48895.0,3873.0,,
22301,19673.0,30559.0,48912.0,3906.0,,
22320,19668.0,30557.0,48912.0,3916.0,,
22310,19676.0,30558.0,48908.0,3928.0,,
22322,19684.0,30556.0,48896.0,3966.0,,
22322,19681.0,30570.0,48894.0,3912.0,,
22327,19673.0,30569.0,48885.0,3885.0,,
22317,19675.0,30572.0,48905.0,3966.0,,
22323,19678.0,30565.0,48882.0,3913.0,,
22323,19674.0,30552.0,48892.0,3881.0,,
22311,19680.0,30549.0,48904.0,3921.0,,
22300,19674.0,30548.0,48893.0,3909.0,,
22260,19683.0,30553.0,48896.0,3903.0,,
22260,19673.0,30559.0,48893.0,3948.0,,
22289,19675.0,30551.0,48907.0,3953.0,,
22292,19674.0,30545.0,48896.0,3929.0,,
22286,19672.0,30550.0,48885.0,3913.0,,
22286,19671.0,30563.0,48891.0,3923.0,,
22281,19663.0,30549.0,48894.0,3903.0,,
22315,19675.0,30567.0,48904.0,3914.0,,
22314,19663.0,30546.0,48893.0,3917.0,,
22314,19668.0,30551.0,48888.0,3892.0,,
22312,19676.0,30543.0,48900.0,3963.0,,
22318,19666.0,30541.0,48899.0,3932.0,,
22310,19660.0,30539.0,48876.0,3912.0,,
22310,19664.0,30538.0,48899.0,3972.0,,
22319,19664.0,30539.0,48900.0,3965.0,,
22312,19668.0,30553.0,48890.0,3911.0,,
22312,19661.0,30547.0,48903.0,3921.0,,
22312,19657.0,30550.0,48898.0,3917.0,,
22252,19671.0,30559.0,48921.0,3939.0,,
22267,19658.0,30545.0,48914.0,3957.0,,
22290,19661.0,30543.0,48915.0,3921.0,,
22290,19661.0,30552.0,48896.0,3860.0,,
22266,19661.0,30546.0,48891.0,3917.0,,
22272,19665.0,30550.0,48905.0,3962.0,,
22302,19652.0,30544.0,48884.0,3889.0,,
22302,19661.0,30551.0,48919.0,3972.0,,
22308,19661.0,30546.0,48902.0,3939.0,,
22282,19659.0,30541.0,48899.0,3925.0,,
22282,19660.0,30529.0,48896.0,3903.0,,
22282,19657.0,30537.0,48905.0,3953.0,,
22287,19655.0,30546.0,48901.0,3895.0,,
22286,19647.0,30537.0,48903.0,3961.0,,
22332,19654.0,30532.0,48910.0,3937.0,,
22332,19652.0,30534.0,48889.0,3890.0,,
22338,19657.0,30542.0,48893.0,3925.0,,
22309,19649.0,30533.0,48900.0,3910.0,,
22338,19660.0,30543.0,48893.0,3926.0,,
22338,19651.0,30537.0,48902.0,3917.0,,
22333,19652.0,30543.0,48898.0,3973.0,,
22326,19655.0,30532.0,48899.0,3897.0,,
22314,19647.0,30537.0,48895.0,3912.0,,
22314,19658.0,30543.0,48913.0,3955.0,,
22321,19653.0,30527.0,48903.0,3898.0,,
22342,19647.0,30516.0,48902.0,3961.0,,
22313,19646.0,30519.0,48901.0,3924.0,,
22313,19645.0,30514.0,48892.0,3929.0,,
22329,19650.0,30502.0,48894.0,3912.0,,
22320,19641.0,30500.0,48898.0,3935.0,,
22323,19639.0,30474.0,48923.0,3914.0,,
22323,19636.0,30470.0,48919.0,3949.0,,
22338,19642.0,30466.0,48913.0,3955.0,,
22330,19641.0,30458.0,48908.0,3930.0,,
22312,19645.0,30452.0,48911.0,3952.0,,
22312,19638.0,30447.0,48897.0,3910.0,,
22321,19636.0,30433.0,48903.0,3915.0,,
22282,19639.0,30448.0,48904.0,3916.0,,
22292,19635.0,30431.0,48887.0,3913.0,,
22292,19634.0,30447.0,48898.0,3886.0,,
22284,19640.0,30427.0,48895.0,3907.0,,
22293,19643.0,30437.0,48911.0,3961.0,,
22294,19638.0,30443.0,48885.0,3877.0,,
22294,19636.0,30426.0,48904.0,3928.0,,
22286,19637.0,30425.0,48901.0,3917.0,,
22293,19638.0,30439.0,48903.0,3923.0,,
22287,19637.0,30437.0,48895.0,3931.0,,
22287,19627.0,30418.0,48886.0,3924.0,,
22293,19648.0,30425.0,48899.0,3929.0,,
22295,19635.0,30428.0,48905.0,3949.0,,
22294,19636.0,30421.0,48888.0,3913.0,,
22294,19633.0,30436.0,48892.0,3878.0,,
22303,19633.0,30425.0,48914.0,3955.0,,
22207,19632.0,30432.0,48913.0,3950.0,,
22264,19632.0,30429.0,48905.0,3921.0,,
22264,19630.0,30417.0,48897.0,3930.0,,
22277,19631.0,30428.0,48899.0,3909.0,,
22271,19629.0,30431.0,48889.0,3893.0,,
22264,19631.0,30428.0,48895.0,3911.0,,
22264,19636.0,30430.0,48897.0,3962.0,,
22284,19629.0,30416.0,48905.0,3909.0,,
22275,19634.0,30421.0,48919.0,3956.0,,
22221,19632.0,30423.0,48910.0,3966.0,,
22221,19636.0,30421.0,48887.0,3896.0,,
22276,19630.0,30429.0,48900.0,3917.0,,
22272,19628.0,30430.0,48903.0,3910.0,,
22267,19627.0,30424.0,48884.0,3920.0,,
22267,19629.0,30421.0,48894.0,3915.0,,
22273,19625.0,30423.0,48908.0,3960.0,,
22263,19622.0,30399.0,48886.0,3893.0,,
22272,19626.0,30410.0,48921.0,3957.0,,
22272,19615.0,30414.0,48908.0,3948.0,,
22210,19618.0,30416.0,48918.0,3926.0,,
22254,19633.0,30413.0,48910.0,3937.0,,
22258,19625.0,30425.0,48910.0,3915.0,,
22258,19620.0,30419.0,48887.0,3892.0,,
22255,19625.0,30427.0,48889.0,3920.0,,
22279,19626.0,30429.0,48896.0,3924.0,,
22275,19632.0,30434.0,48893.0,3909.0,,
22275,19617.0,30415.0,48898.0,3903.0,,
22244,19627.0,30422.0,48909.0,3969.0,,
22282,19626.0,30424.0,48920.0,3935.0,,
22289,19618.0,30407.0,48901.0,3903.0,,
22289,19622.0,30437.0,48905.0,3924.0,,
22302,19623.0,30421.0,48921.0,3928.0,,
22305,19620.0,30428.0,48900.0,3930.0,,
22318,19628.0,30428.0,48896.0,3924.0,,
22318,19624.0,30424.0,48909.0,3938.0,,
22315,19637.0,30420.0,48904.0,3951.0,,
22282,19631.0,30424.0,48884.0,3919.0,,
22276,19622.0,30425.0,48897.0,3882.0,,
22276,19620.0,30427.0,48905.0,3961.0,,
22304,19627.0,30417.0,48915.0,3965.0,,
22308,19627.0,30414.0,48906.0,3890.0,,
22310,19623.0,30395.0,48896.0,3919.0,,
22310,19621.0,30381.0,48900.0,3921.0,,
22305,19606.0,30385.0,48882.0,3916.0,,
22303,19614.0,30366.0,48894.0,3956.0,,
22239,19617.0,30363.0,48898.0,3951.0,,
22239,19613.0,30352.0,48887.0,3884.0,,
22294,19612.0,30342.0,48927.0,3902.0,,
22286,19607.0,30335.0,48913.0,3956.0,,
22288,19604.0,30340.0,48902.0,3883.0,,
22288,19611.0,30330.0,48895.0,3904.0,,
22291,19609.0,30325.0,48905.0,3912.0,,
22288,19610.0,30320.0,48903.0,3925.0,,
22155,19608.0,30329.0,48895.0,3915.0,,
22155,19605.0,30324.0,48905.0,3969.0,,
22255,19604.0,30307.0,48883.0,3875.0,,
22255,19609.0,30325.0,48910.0,3960.0,,
22273,19604.0,30309.0,48902.0,3958.0,,
22273,19603.0,30302.0,48915.0,3896.0,,
22290,19602.0,30313.0,48908.0,3918.0,,
22287,19605.0,30316.0,48911.0,3910.0,,
22285,19606.0,30313.0,48898.0,3921.0,,
22285,19608.0,30297.0,48896.0,3919.0,,
22273,19612.0,30306.0,48897.0,3910.0,,
22285,19604.0,30304.0,48889.0,3878.0,,
22277,19595.0,30306.0,48890.0,3907.0,,
22277,19596.0,30305.0,48899.0,3958.0,,
22277,19596.0,30299.0,48899.0,3886.0,,
22276,19600.0,30305.0,48910.0,3952.0,,
22268,19604.0,30298.0,48910.0,3915.0,,
22268,19598.0,30308.0,48904.0,3885.0,,
22201,19606.0,30288.0,48906.0,3918.0,,
22247,19597.0,30307.0,48917.0,3941.0,,
22240,19602.0,30307.0,48890.0,3886.0,,
22240,19606.0,30297.0,48900.0,3955.0,,
22270,19594.0,30308.0,48900.0,3934.0,,
22271,19589.0,30306.0,48901.0,3886.0,,
22262,19592.0,30308.0,48915.0,3955.0,,
22262,19588.0,30313.0,48896.0,3928.0,,
22262,19591.0,30311.0,48910.0,3902.0,,
22230,19593.0,30305.0,48912.0,3929.0,,
22223,19595.0,30310.0,48912.0,3909.0,,
22223,19598.0,30308.0,48883.0,3921.0,,
22248,19587.0,30300.0,48901.0,3953.0,,
22249,19590.0,30304.0,48904.0,3963.0,,
22237,19592.0,30314.0,48887.0,3852.0,,
22237,19600.0,30318.0,48894.0,3898.0,,
22247,19591.0,30307.0,48894.0,3926.0,,
22241,19588.0,30316.0,48903.0,3889.0,,
22211,19593.0,30311.0,48917.0,3918.0,,
22211,19594.0,30309.0,48905.0,3948.0,,
22217,19598.0,30312.0,48892.0,3910.0,,
22222,19598.0,30312.0,48899.0,3908.0,,
22255,19596.0,30309.0,48907.0,3913.0,,
22255,19585.0,30306.0,48889.0,3908.0,,
22264,19588.0,30320.0,48906.0,3966.0,,
22279,19585.0,30310.0,48885.0,3922.0,,
22293,19591.0,30305.0,48892.0,3893.0,,
22293,19594.0,30307.0,48914.0,3928.0,,
22231,19591.0,30315.0,48906.0,3902.0,,
22256,19591.0,30317.0,48896.0,3907.0,,
22257,19593.0,30313.0,48902.0,3907.0,,
22257,19585.0,30323.0,48932.0,3946.0,,
22257,19595.0,30311.0,48898.0,3905.0,,
22284,19590.0,30318.0,48894.0,3905.0,,
22265,19599.0,30317.0,48912.0,3928.0,,
22265,19586.0,30310.0,48898.0,3881.0,,
22252,19585.0,30295.0,48914.0,3901.0,,
22239,19582.0,30277.0,48921.0,3917.0,,
22244,19576.0,30269.0,48924.0,3862.0,,
22244,19576.0,30253.0,48917.0,3917.0,,
22308,19576.0,30257.0,48922.0,3922.0,,
22295,19576.0,30237.0,48942.0,3926.0,,
22298,19579.0,30210.0,48919.0,3960.0,,
22298,19572.0,30207.0,48922.0,3921.0,,
22295,19581.0,30196.0,48907.0,3902.0,,
22244,19564.0,30176.0,48912.0,3925.0,,
22260,19570.0,30173.0,48909.0,3929.0,,
22260,19577.0,30178.0,48913.0,3911.0,,
22273,19572.0,30182.0,48921.0,3916.0,,
22281,19572.0,30163.0,48924.0,3949.0,,
22281,19567.0,30166.0,48906.0,3891.0,,
22281,19568.0,30163.0,48901.0,3926.0,,
22209,19581.0,30160.0,48929.0,3919.0,,
22263,19562.0,30166.0,48908.0,3894.0,,
22250,19565.0,30164.0,48908.0,3932.0,,
22250,19575.0,30161.0,48925.0,3961.0,,
22255,19574.0,30161.0,48920.0,3914.0,,
22287,19567.0,30155.0,48932.0,3940.0,,
22285,19561.0,30167.0,48905.0,3911.0,,
22285,19566.0,30150.0,48904.0,3896.0,,
22284,19569.0,30150.0,48928.0,3962.0,,
22276,19565.0,30159.0,48928.0,3945.0,,
22280,19573.0,30166.0,48900.0,3918.0,,
22280,19559.0,30153.0,48906.0,3920.0,,
22227,19560.0,30152.0,48897.0,3914.0,,
22210,19568.0,30146.0,48912.0,3917.0,,
22226,19569.0,30148.0,48918.0,3936.0,,
22226,19569.0,30165.0,48907.0,3931.0,,
22229,19563.0,30167.0,48911.0,3903.0,,
22195,19574.0,30161.0,48904.0,3896.0,,
22224,19570.0,30172.0,48927.0,3954.0,,
22224,19559.0,30144.0,48905.0,3872.0,,
22217,19567.0,30143.0,48899.0,3925.0,,
22196,19567.0,30144.0,48909.0,3911.0,,
22250,19564.0,30154.0,48891.0,3882.0,,
22250,19569.0,30150.0,48912.0,3925.0,,
22243,19559.0,30154.0,48910.0,3962.0,,
22248,19565.0,30146.0,48913.0,3877.0,,
22242,19566.0,30149.0,48934.0,3957.0,,
22242,19562.0,30145.0,48920.0,3950.0,,
22238,19566.0,30146.0,48912.0,3908.0,,
22178,19563.0,30146.0,48921.0,3928.0,,
22198,19551.0,30144.0,48907.0,3887.0,,
22198,19568.0,30139.0,48909.0,3902.0,,
22220,19559.0,30149.0,48905.0,3961.0,,
22223,19558.0,30153.0,48908.0,3934.0,,
22243,19562.0,30141.0,48897.0,3913.0,,
22243,19553.0,30161.0,48902.0,3929.0,,
22209,19564.0,30144.0,48917.0,3956.0,,
22219,19558.0,30145.0,48914.0,3894.0,,
22217,19561.0,30143.0,48895.0,3894.0,,
22217,19555.0,30143.0,48909.0,3925.0,,
22261,19558.0,30160.0,48890.0,3894.0,,
22269,19568.0,30150.0,48891.0,3913.0,,
22280,19559.0,30148.0,48902.0,3957.0,,
22280,19560.0,30164.0,48897.0,3899.0,,
22286,19558.0,30155.0,48905.0,3960.0,,
22293,19567.0,30151.0,48900.0,3955.0,,
22300,19566.0,30133.0,48901.0,3895.0,,
22300,19555.0,30151.0,48903.0,3910.0,,
22255,19563.0,30146.0,48906.0,3904.0,,
22249,19564.0,30146.0,48927.0,3923.0,,
22256,19561.0,30135.0,48904.0,3920.0,,
22256,19557.0,30132.0,48912.0,3920.0,,
22260,19558.0,30110.0,48903.0,3901.0,,
22252,19554.0,30125.0,48909.0,3927.0,,
22254,19549.0,30088.0,48900.0,3951.0,,
22254,19543.0,30062.0,48904.0,3875.0,,
22247,19541.0,30060.0,48908.0,3903.0,,
22278,19531.0,30060.0,48914.0,3933.0,,
22267,19541.0,30024.0,48900.0,3882.0,,
22267,19538.0,30026.0,48901.0,3919.0,,
22269,19530.0,30023.0,48915.0,3948.0,,
22267,19540.0,30018.0,48892.0,3910.0,,
22250,19529.0,30000.0,48906.0,3965.0,,
22250,19535.0,30007.0,48897.0,3929.0,,
22248,19530.0,29997.0,48908.0,3886.0,,
22220,19533.0,29992.0,48919.0,3960.0,,
22217,19529.0,29982.0,48900.0,3926.0,,
22217,19535.0,29993.0,48910.0,3923.0,,
22228,19529.0,30000.0,48906.0,3914.0,,
22146,19531.0,29991.0,48919.0,3898.0,,
22241,19540.0,29982.0,48913.0,3905.0,,
22241,19531.0,29985.0,48900.0,3913.0,,
22213,19532.0,29983.0,48917.0,3954.0,,
22212,19526.0,29979.0,48884.0,3875.0,,
22221,19537.0,29985.0,48911.0,3915.0,,
22221,19532.0,29992.0,48901.0,3922.0,,
22240,19524.0,29979.0,48906.0,3874.0,,
22250,19535.0,29980.0,48908.0,3910.0,,
22248,19531.0,29994.0,48911.0,3952.0,,
22248,19529.0,29982.0,48906.0,3926.0,,
22240,19529.0,29978.0,48906.0,3918.0,,
22239,19521.0,29970.0,48907.0,3914.0,,
22227,19523.0,29967.0,48887.0,3915.0,,
22227,19531.0,29976.0,48900.0,3956.0,,
22205,19523.0,29976.0,48895.0,3896.0,,
22196,19527.0,29980.0,48894.0,3901.0,,
22201,19520.0,29981.0,48914.0,3917.0,,
22201,19527.0,29977.0,48898.0,3923.0,,
22232,19531.0,29988.0,48901.0,3866.0,,
22224,19532.0,29968.0,48902.0,3914.0,,
22216,19529.0,29989.0,48908.0,3940.0,,
22216,19524.0,29991.0,48877.0,3899.0,,
22231,19531.0,29991.0,48893.0,3915.0,,
22246,19532.0,29993.0,48887.0,3914.0,,
22243,19531.0,29979.0,48888.0,3897.0,,
22243,19522.0,29979.0,48897.0,3897.0,,
22249,19526.0,29992.0,48896.0,3946.0,,
22242,19527.0,29990.0,48902.0,3886.0,,
22245,19524.0,30003.0,48893.0,3916.0,,
22245,19534.0,29996.0,48899.0,3900.0,,
22245,19535.0,29994.0,48891.0,3871.0,,
22227,19528.0,29984.0,48901.0,3949.0,,
22221,19528.0,29992.0,48903.0,3927.0,,
22221,19527.0,30011.0,48888.0,3899.0,,
22239,19529.0,29997.0,48891.0,3915.0,,
22249,19524.0,29989.0,48889.0,3924.0,,
22255,19528.0,29998.0,48894.0,3874.0,,
22255,19521.0,29985.0,48901.0,3960.0,,
22252,19525.0,29986.0,48898.0,3948.0,,
22274,19530.0,29998.0,48890.0,3897.0,,
22291,19522.0,29989.0,48885.0,3922.0,,
22291,19525.0,29992.0,48905.0,3950.0,,
22297,19529.0,29983.0,48890.0,3899.0,,
22283,19523.0,29987.0,48894.0,3914.0,,
22283,19534.0,29982.0,48898.0,3923.0,,
22283,19524.0,29988.0,48900.0,3908.0,,
22285,19527.0,29982.0,48898.0,3910.0,,
22277,19533.0,29991.0,48902.0,3920.0,,
22238,19525.0,29976.0,48905.0,3899.0,,
22238,19525.0,29963.0,48903.0,3961.0,,
22237,19520.0,29956.0,48912.0,3949.0,,
22180,19515.0,29932.0,48904.0,3922.0,,
22241,19509.0,29923.0,48888.0,3914.0,,
22241,19510.0,29911.0,48895.0,3921.0,,
22243,19513.0,29895.0,48896.0,3886.0,,
22238,19509.0,29898.0,48899.0,3924.0,,
22238,19507.0,29878.0,48898.0,3927.0,,
22238,19503.0,29882.0,48905.0,3897.0,,
22266,19502.0,29868.0,48913.0,3918.0,,
22257,19496.0,29872.0,48917.0,3953.0,,
22259,19496.0,29864.0,48878.0,3890.0,,
22259,19504.0,29867.0,48894.0,3954.0,,
22272,19500.0,29852.0,48897.0,3905.0,,
22267,19496.0,29856.0,48889.0,3918.0,,
22263,19505.0,29855.0,48886.0,3901.0,,
22263,19502.0,29862.0,48894.0,3946.0,,
22239,19500.0,29853.0,48902.0,3894.0,,
22225,19499.0,29846.0,48907.0,3946.0,,
22231,19491.0,29853.0,48900.0,3896.0,,
22231,19500.0,29853.0,48889.0,3874.0,,
22249,19502.0,29851.0,48910.0,3948.0,,
22260,19503.0,29855.0,48902.0,3901.0,,
22263,19495.0,29853.0,48879.0,3875.0,,
22263,19494.0,29854.0,48892.0,3911.0,,
22235,19497.0,29860.0,48896.0,3920.0,,
22271,19498.0,29854.0,48897.0,3894.0,,
22262,19499.0,29859.0,48908.0,3927.0,,
22262,19495.0,29841.0,48911.0,3952.0,,
22266,19490.0,29856.0,48900.0,3872.0,,
22261,19494.0,29854.0,48895.0,3897.0,,
22266,19500.0,29871.0,48907.0,3911.0,,
22266,19495.0,29863.0,48894.0,3899.0,,
22271,19496.0,29858.0,48893.0,3929.0,,
22260,19492.0,29884.0,48897.0,3946.0,,
22209,19497.0,29864.0,48868.0,3864.0,,
22209,19496.0,29862.0,48899.0,3949.0,,
22233,19508.0,29864.0,48893.0,3952.0,,
22226,19489.0,29875.0,48902.0,3900.0,,
22227,19491.0,29859.0,48912.0,3947.0,,
22227,19492.0,29866.0,48904.0,3906.0,,
22240,19491.0,29879.0,48922.0,3925.0,,
22251,19497.0,29872.0,48895.0,3925.0,,
22259,19489.0,29865.0,48906.0,3958.0,,
22259,19497.0,29875.0,48879.0,3870.0,,
22251,19491.0,29870.0,48896.0,3916.0,,
22242,19490.0,29865.0,48896.0,3957.0,,
22253,19493.0,29874.0,48900.0,3886.0,,
22253,19487.0,29869.0,48909.0,3890.0,,
22263,19493.0,29879.0,48904.0,3904.0,,
22254,19504.0,29875.0,48902.0,3885.0,,
22254,19495.0,29873.0,48905.0,3916.0,,
22254,19492.0,29859.0,48909.0,3898.0,,
22229,19493.0,29875.0,48894.0,3906.0,,
22244,19495.0,29865.0,48903.0,3957.0,,
22227,19494.0,29877.0,48895.0,3912.0,,
22227,19494.0,29882.0,48892.0,3900.0,,
22267,19500.0,29884.0,48902.0,3915.0,,
22276,19502.0,29879.0,48899.0,3911.0,,
22272,19496.0,29882.0,48901.0,3884.0,,
22272,19493.0,29876.0,48909.0,3951.0,,
22290,19495.0,29865.0,48917.0,3953.0,,
22287,19486.0,29873.0,48889.0,3887.0,,
22288,19486.0,29859.0,48901.0,3927.0,,
22288,19487.0,29855.0,48913.0,3959.0,,
22271,19481.0,29839.0,48885.0,3872.0,,
22272,19481.0,29833.0,48911.0,3906.0,,
